,image,dark_corner,hair,gel_bubble,ruler,clean,label
4147,ISIC_0012318,0.98283189535141,0.016740327700972557,0.25705134868621826,1.0,0.0,0
4148,ISIC_0012320,0.02262336947023869,0.9970572590827942,0.8950568437576294,1.0,0.0,0
4151,ISIC_0012325,0.08521009236574173,0.2296702563762665,0.8844549059867859,1.0,0.0,0
4152,ISIC_0012329,0.02315621450543404,0.07427669316530228,0.9807140231132508,1.0,0.0,0
4153,ISIC_0012330,0.2332934737205505,1.0,0.9658394455909728,0.7286892533302307,0.0,0
4154,ISIC_0012332,0.903850257396698,0.4224124550819397,0.029899761080741882,1.0,0.0,0
4157,ISIC_0012335,0.0012029591016471384,0.09060920774936676,0.04536590725183487,1.0,0.0,0
4158,ISIC_0012338,0.08752948045730591,1.0,0.0980013832449913,0.9132953882217408,0.0,0
4159,ISIC_0012342,0.954265832901001,1.0,0.7347835302352905,0.9577949643135072,0.0,0
4161,ISIC_0012357,0.046271342784166336,0.14520728588104248,0.07440698891878128,1.0,0.0,0
4162,ISIC_0012358,0.012302056886255741,1.0,0.04167864844202995,0.9677122235298156,0.0,0
4163,ISIC_0012360,0.09759948402643204,1.0,0.03829404711723328,0.9611384868621826,0.0,0
4166,ISIC_0012374,0.9934338331222534,0.1021578386425972,1.0,0.9893184900283812,0.0,0
4167,ISIC_0012376,0.983772873878479,1.0,0.003283259458839893,0.9901512265205384,0.0,0
4170,ISIC_0012381,0.44793838262557983,1.0,0.9954904913902284,0.9666104912757874,0.0,0
4172,ISIC_0012390,0.001544168102554977,0.3079426884651184,0.7088720798492432,1.0,0.0,0
4173,ISIC_0012400,0.9669753909111024,1.0,0.9629821181297302,0.9781892895698548,0.0,0
4180,ISIC_0012445,0.8997573852539062,1.0,0.02311123535037041,0.9851438999176024,0.0,0
4182,ISIC_0012448,0.1592448651790619,0.7373970746994019,0.6421276926994324,1.0,0.0,0
4183,ISIC_0012453,0.23597051203250885,1.0,0.060063231736421585,0.7985761761665344,0.0,0
4184,ISIC_0012455,0.18149450421333316,1.0,0.007719186134636401,0.9674192667007446,0.0,0
4187,ISIC_0012473,1.0,0.005648702383041382,0.8537313938140869,0.8399685025215149,0.0,0
4188,ISIC_0012475,1.0,0.09630142152309418,0.04720379784703255,0.9806595444679259,0.0,0
4190,ISIC_0012481,0.9910847544670104,0.17328216135501862,0.14533933997154236,1.0,0.0,0
4191,ISIC_0012484,0.9578529596328736,0.9803850650787354,0.30142951011657715,1.0,0.0,0
4194,ISIC_0012493,0.9846529960632324,1.0,0.9497997164726256,0.9942583441734314,0.0,0
4196,ISIC_0012495,1.0,0.021850414574146267,0.25948503613471985,0.9848276376724244,0.0,0
4198,ISIC_0012503,0.9205285906791688,1.0,0.11358928680419922,0.9565834999084472,0.0,0
4199,ISIC_0012506,0.9808419942855836,0.05393602699041367,0.9764243364334106,1.0,0.0,0
4203,ISIC_0012516,0.9848866462707521,0.9742603302001952,0.9539402723312378,1.0,0.0,0
4204,ISIC_0012517,1.0,0.7449797987937927,0.06221398711204529,0.9850306510925292,0.0,0
4205,ISIC_0012518,0.9682583808898926,0.9891676902770996,0.5286374092102051,1.0,0.0,0
4206,ISIC_0012520,0.9927923679351808,1.0,0.9677683115005492,0.9831499457359314,0.0,0
4207,ISIC_0012521,1.0,0.1429240107536316,0.23439975082874295,0.9583839178085328,0.0,0
4208,ISIC_0012523,1.0,0.97873854637146,0.07300256937742232,0.9932425022125244,0.0,0
4210,ISIC_0012529,1.0,0.4636684656143189,0.023719251155853268,0.9646374583244324,0.0,0
4211,ISIC_0012538,0.992082417011261,1.0,0.030335241928696632,0.98952317237854,0.0,0
4217,ISIC_0012550,1.0,0.01413290947675705,0.9673545956611632,0.8973116874694824,0.0,0
4220,ISIC_0012654,0.6438100934028625,0.05492611974477768,0.016624869778752327,1.0,0.0,0
4221,ISIC_0012655,0.04545864090323448,0.06710173189640045,0.004747698083519936,1.0,0.0,0
4222,ISIC_0012656,0.0026848223060369487,1.0,0.02630666270852089,0.8466576933860779,0.0,0
4224,ISIC_0012658,0.10926174372434616,1.0,0.0029182238504290576,0.8225378990173341,0.0,0
4225,ISIC_0012659,0.10909423977136612,1.0,0.023031679913401604,0.7607519626617432,0.0,0
4226,ISIC_0012660,0.15619423985481262,1.0,0.044681180268526084,0.9590733051300048,0.0,0
4227,ISIC_0012661,0.1644338220357895,1.0,0.03600860759615898,0.7936486005783081,0.0,0
4228,ISIC_0012662,0.14815862476825714,1.0,0.3545365631580353,0.5446653366088867,0.0,0
4231,ISIC_0012665,0.15442293882369995,0.03760387375950813,0.18422898650169373,0.025407159700989727,1.0,0
4233,ISIC_0012669,0.010011540725827215,0.9523088932037354,0.023956332355737686,1.0,0.0,0
4235,ISIC_0012671,0.0002789139689411968,0.034095626324415214,1.0,0.8769703507423401,0.0,0
4236,ISIC_0012672,0.05207119509577751,0.047973774373531335,0.007683495990931988,1.0,0.0,0
4239,ISIC_0012675,0.07419559359550476,1.0,0.004311191849410535,0.9689841270446776,0.0,0
4242,ISIC_0012679,0.005731789395213127,0.646149218082428,0.012746986001729963,1.0,0.0,0
4243,ISIC_0012680,0.002582805464044213,0.9390179514884948,0.0040581198409199715,1.0,0.0,0
4244,ISIC_0012681,0.03071679174900055,0.014968934468925,0.021377436816692352,1.0,0.0,0
4250,ISIC_0012693,0.020139966160058972,0.26609915494918823,1.0,0.99501234292984,0.0,0
4251,ISIC_0012697,0.026113023981451988,0.9622405171394348,0.037053368985652924,1.0,0.0,0
4252,ISIC_0012699,0.046146593987941735,1.0,0.7741429805755615,0.980110764503479,0.0,0
4253,ISIC_0012700,0.024038488045334816,1.0,0.050748467445373535,0.9804256558418274,0.0,0
4255,ISIC_0012704,0.17813803255558014,0.0781531110405922,1.0,0.9792472124099731,0.0,0
4256,ISIC_0012705,0.07400602102279663,1.0,0.0075165187008678904,0.9637703895568848,0.0,0
4258,ISIC_0012708,0.931326389312744,0.0037759807892143726,0.034826505929231644,1.0,0.0,0
4259,ISIC_0012710,0.17919409275054932,0.6264678239822388,0.0046891067177057275,1.0,0.0,0
4260,ISIC_0012711,0.05927018821239473,0.5678325891494751,0.36497214436531067,1.0,0.0,0
4261,ISIC_0012713,0.02401545271277428,0.11199436336755753,0.023690970614552498,1.0,0.0,0
4262,ISIC_0012719,0.07633158564567566,0.1517913043498993,0.028591481968760487,1.0,0.0,0
4263,ISIC_0012720,0.0431550070643425,0.12190067023038866,0.8934904336929321,1.0,0.0,0
4264,ISIC_0012721,0.012561481446027756,1.0,0.0036764750257134438,0.9390158653259276,0.0,0
4266,ISIC_0012725,0.1552049219608307,1.0,0.9801352620124816,0.8990909457206726,0.0,0
4267,ISIC_0012726,1.0,0.9271245002746582,0.08793565630912781,0.978090524673462,0.0,0
4268,ISIC_0012735,0.2293904423713684,0.00577861350029707,0.0008545711752958597,1.0,0.0,0
4271,ISIC_0012740,0.3711108863353729,1.0,0.4857411682605744,0.871726393699646,0.0,0
4272,ISIC_0012741,0.970937192440033,0.9168667793273926,0.011453645303845406,1.0,0.0,0
4273,ISIC_0012742,0.049567751586437225,0.966188669204712,1.0,0.8903111219406128,0.0,0
4277,ISIC_0012770,0.9909996986389159,0.599264919757843,0.006130840163677931,1.0,0.0,0
4279,ISIC_0012777,0.4227137267589569,0.024419590830802917,1.0,0.6773890852928162,0.0,0
4280,ISIC_0012786,0.974192202091217,1.0,0.2202315777540207,0.9366231560707092,0.0,0
4281,ISIC_0012789,0.12459741532802583,0.027135934680700302,1.0,0.8373571634292603,0.0,0
4282,ISIC_0012792,0.017115462571382526,1.0,0.7185540795326233,0.8472403883934021,0.0,0
4284,ISIC_0012803,0.9926956295967102,1.0,0.011253412812948229,0.9932640194892884,0.0,0
4285,ISIC_0012804,0.9421795010566713,0.9932841658592224,0.9505909085273744,1.0,0.0,0
4286,ISIC_0012806,0.9778303503990172,0.07069220393896103,1.0,0.9591764807701112,0.0,0
4288,ISIC_0012813,1.0,0.01462453883141279,0.09857483208179474,0.9802817702293396,0.0,0
4289,ISIC_0012814,0.977745234966278,0.01708647795021534,0.03107067570090294,1.0,0.0,0
4291,ISIC_0012826,0.9566892385482788,0.8850105404853821,0.0063053048215806476,1.0,0.0,0
4293,ISIC_0012835,0.9848868846893309,0.1020280048251152,0.004360906779766083,1.0,0.0,0
4297,ISIC_0012844,0.9705286622047424,1.0,0.6153754591941833,0.9512493014335632,0.0,0
4298,ISIC_0012852,0.9683464169502258,0.3119851052761078,0.09965484589338304,1.0,0.0,0
4300,ISIC_0012856,0.9886831641197203,0.9713368415832521,0.023308513686060902,1.0,0.0,0
4304,ISIC_0012876,0.7904550433158875,0.027837453410029408,0.3314953148365021,1.0,0.0,0
4305,ISIC_0012877,1.0,0.9512987732887268,0.41801679134368896,0.9462015628814696,0.0,0
4306,ISIC_0012878,0.95727801322937,0.9983477592468262,0.9930654764175416,1.0,0.0,0
4307,ISIC_0012879,0.9617814421653748,0.06236059963703156,0.0776011124253273,1.0,0.0,0
4309,ISIC_0012883,1.0,0.9571950435638428,0.9207507967948914,0.9800267815589904,0.0,0
4310,ISIC_0012884,0.9668295383453368,0.01813194714486599,0.9730600714683532,1.0,0.0,0
4311,ISIC_0012888,0.8921598792076111,0.6893689036369324,0.7631690502166748,1.0,0.0,0
4312,ISIC_0012889,0.9925453066825868,0.03968789428472519,0.3497527837753296,1.0,0.0,0
4313,ISIC_0012891,0.9440754652023317,0.6457138657569885,0.002040627645328641,1.0,0.0,0
4314,ISIC_0012897,1.0,0.14425991475582126,0.009325058199465277,0.9790690541267396,0.0,0
4316,ISIC_0012901,0.9862235188484192,0.010502684861421585,0.031445618718862534,1.0,0.0,0
4317,ISIC_0012902,1.0,0.8686999678611755,0.3134412169456482,0.984805464744568,0.0,0
4318,ISIC_0012903,1.0,0.024086169898509983,0.06375153362751007,0.9799279570579528,0.0,0
4320,ISIC_0012905,0.9702375531196594,0.018452398478984836,1.0,0.974352777004242,0.0,0
4323,ISIC_0012932,0.9639402627944946,0.06603700667619705,0.7230500578880309,1.0,0.0,0
4324,ISIC_0012939,0.12183605879545213,1.0,0.0740276351571083,0.992592453956604,0.0,0
4325,ISIC_0012940,0.9668083190917968,0.1463007777929306,0.9439933300018309,1.0,0.0,0
4327,ISIC_0012944,1.0,0.8100582957267761,0.8078224658966064,0.9856206774711608,0.0,0
4329,ISIC_0012949,0.008760711178183556,0.9708696007728576,0.004261569585651159,1.0,0.0,0
4330,ISIC_0012950,0.9896791577339172,0.02679816447198391,0.05267220363020897,1.0,0.0,0
4332,ISIC_0012957,0.2467949539422989,0.3846763968467712,0.01457068044692278,1.0,0.0,0
4333,ISIC_0012961,0.002660344820469618,1.0,0.08555061370134354,0.9870564341545104,0.0,0
4334,ISIC_0012965,0.058312449604272835,0.8961318135261536,0.01679433137178421,1.0,0.0,0
4336,ISIC_0012969,0.6102746725082397,0.723537266254425,0.4968817234039306,1.0,0.0,0
4338,ISIC_0012981,0.9903965592384338,0.9330815672874452,0.03225791454315185,1.0,0.0,0
4340,ISIC_0012987,0.9713894724845886,0.1953774243593216,0.7765015959739685,1.0,0.0,0
4341,ISIC_0012999,0.9709327220916748,1.0,0.4829191565513611,0.9899883270263672,0.0,0
4343,ISIC_0013001,0.8502229452133179,0.931226909160614,0.7744951844215393,1.0,0.0,0
4344,ISIC_0013007,0.03649142012000084,0.07084887474775314,1.0,0.9005922079086304,0.0,0
4346,ISIC_0013012,0.005975978914648294,0.0719008520245552,0.02689034305512905,1.0,0.0,0
4348,ISIC_0013023,0.052098974585533135,1.0,0.052139941602945335,0.9065216779708862,0.0,0
4349,ISIC_0013024,0.3363597393035889,1.0,0.028393004089593887,0.9394747018814088,0.0,0
4350,ISIC_0013025,0.7812732458114624,1.0,0.9691298007965088,0.8177008628845215,0.0,0
4351,ISIC_0013026,0.8079637885093689,1.0,0.937480926513672,0.8101318478584291,0.0,0
4352,ISIC_0013027,0.7878271341323853,0.5015374422073364,0.014910738915205004,1.0,0.0,0
4353,ISIC_0013031,0.01698988862335682,0.28970539569854736,1.0,0.9765260815620422,0.0,0
4354,ISIC_0013032,0.01752922125160694,1.0,0.00734142679721117,0.9242805242538452,0.0,0
4355,ISIC_0013034,0.13310779631137848,0.16353915631771088,0.6975998878479004,1.0,0.0,0
4356,ISIC_0013035,0.09043750911951064,1.0,0.3992197513580322,0.985576033592224,0.0,0
4357,ISIC_0013037,1.0,0.0031557637266814713,0.00014741088671144098,0.008086062967777252,0.0,0
4359,ISIC_0013044,1.0,0.023567216470837597,0.7358152866363525,0.6905033588409424,0.0,0
4360,ISIC_0013045,0.9220817685127258,1.0,0.006779696326702833,0.010933380573987959,0.0,0
4364,ISIC_0013053,0.4510636031627655,0.09762358665466307,1.0,0.6916127800941467,0.0,0
4368,ISIC_0013063,0.9598612189292908,0.06849824637174606,0.8697702288627625,1.0,0.0,0
4370,ISIC_0013070,0.1667928844690323,0.006895365659147501,0.9073987007141112,1.0,0.0,0
4371,ISIC_0013071,0.07487753033638,0.16702857613563538,1.0,0.8372641205787659,0.0,0
4372,ISIC_0013075,0.3117051124572754,0.7908919453620911,0.07182170450687407,1.0,0.0,0
4373,ISIC_0013082,0.017321325838565826,1.0,0.20395468175411224,0.7397899031639099,0.0,0
4375,ISIC_0013086,0.02719254232943058,1.0,0.9150066375732422,0.9793103933334352,0.0,0
4376,ISIC_0013087,0.012457480654120444,1.0,0.07112380862236023,0.9611467123031616,0.0,0
4380,ISIC_0013096,0.04094234853982925,0.16860826313495636,0.02062518522143364,1.0,0.0,0
4381,ISIC_0013104,0.9402329325675964,0.08672191947698593,0.046040546149015434,1.0,0.0,0
4382,ISIC_0013106,0.04154253378510475,1.0,0.9172365665435792,0.9561628103256226,0.0,0
4383,ISIC_0013109,0.026043353602290157,0.05584905296564102,0.05104105547070503,1.0,0.0,0
4385,ISIC_0013114,0.045023094862699516,0.981871485710144,0.9605126976966858,1.0,0.0,0
4387,ISIC_0013120,1.0,0.0035485988482832904,0.9047205448150636,0.0973244607448578,0.0,0
4388,ISIC_0013121,0.07784762978553772,1.0,0.020057599991559986,0.971255660057068,0.0,0
4389,ISIC_0013124,0.9723102450370787,0.03608706593513489,0.14472390711307526,1.0,0.0,0
4390,ISIC_0013126,1.0,0.9496222734451294,0.07042764872312546,0.9614540934562684,0.0,0
4391,ISIC_0013128,0.9874352812767028,0.26374271512031555,0.652312695980072,1.0,0.0,0
4393,ISIC_0013134,0.9781744480133056,0.1928008645772934,0.6941516995429993,1.0,0.0,0
4394,ISIC_0013136,0.4865539073944092,1.0,0.02731982618570328,0.903542935848236,0.0,0
4395,ISIC_0013140,0.9898946285247804,0.010828154161572456,0.008440978825092316,1.0,0.0,0
4399,ISIC_0013155,0.8654109239578247,1.0,0.04686316475272178,0.8062364459037781,0.0,0
4401,ISIC_0013160,0.9858524799346924,1.0,0.6396898031234741,0.9971834421157836,0.0,0
4402,ISIC_0013163,0.1044536679983139,0.09435435384511948,0.01835138164460659,1.0,0.0,0
4403,ISIC_0013164,1.0,0.6717673540115356,0.703545331954956,0.17467892169952393,0.0,0
4405,ISIC_0013166,0.12308581173419952,1.0,0.6250256896018982,0.9657019972801208,0.0,0
4406,ISIC_0013167,0.9256652593612672,1.0,0.9064434766769408,0.9616835713386536,0.0,0
4407,ISIC_0013169,0.029906392097473145,1.0,0.8888181447982788,0.9120358228683472,0.0,0
4410,ISIC_0013173,0.9888153672218324,0.710999071598053,0.029851343482732776,1.0,0.0,0
4412,ISIC_0013177,0.4176369905471802,0.2291721552610397,0.5379998683929443,1.0,0.0,0
4414,ISIC_0013181,0.06051891297101975,0.0114315589889884,0.029137523844838142,1.0,0.0,0
4415,ISIC_0013187,0.04494258016347885,0.7053914070129395,0.5229198336601257,1.0,0.0,0
4416,ISIC_0013189,0.3072487115859985,0.5443530082702637,0.04933006688952446,0.5519008040428162,1.0,0
4417,ISIC_0013190,0.9830349683761596,1.0,0.020232632756233212,0.032091952860355384,0.0,0
4418,ISIC_0013191,0.07330691069364548,0.15525652468204498,0.025751881301403046,1.0,0.0,0
4421,ISIC_0013196,0.22121164202690125,0.655295193195343,0.0956614464521408,1.0,0.0,0
4423,ISIC_0013200,0.11923336982727052,0.1052146852016449,0.015316506847739218,1.0,0.0,0
4424,ISIC_0013201,0.11471187323331833,0.4574515521526337,0.6471580266952515,1.0,0.0,0
4426,ISIC_0013204,0.016814671456813812,0.9956907033920288,0.04024989902973175,1.0,0.0,0
4427,ISIC_0013205,0.020725490525364883,0.11655917018651962,1.0,0.917153000831604,0.0,0
4428,ISIC_0013207,0.017365844920277596,0.11273766309022905,0.05052201449871063,1.0,0.0,0
4429,ISIC_0013208,0.08816520869731903,0.16228026151657104,0.0019112243317067625,1.0,0.0,0
4430,ISIC_0013212,0.08328709751367569,0.04932570829987526,0.006888689007610083,1.0,0.0,0
4432,ISIC_0013216,0.9903621673583984,0.04023196548223496,0.7997734546661377,1.0,0.0,0
4434,ISIC_0013219,0.02155899815261364,0.056361075490713126,0.9262544512748718,1.0,0.0,0
4436,ISIC_0013222,0.984256386756897,1.0,0.08659469336271286,0.9900686740875244,0.0,0
4439,ISIC_0013226,1.0,0.022533362731337547,0.7594517469406128,0.5009801983833313,0.0,0
4440,ISIC_0013227,0.9696359038352966,0.13056041300296786,0.2409894019365311,1.0,0.0,0
4441,ISIC_0013229,1.0,0.1944650411605835,0.24926118552684784,0.9683740735054016,0.0,0
4442,ISIC_0013230,0.16148939728736875,0.8724845647811891,0.005324345082044602,1.0,0.0,0
4443,ISIC_0013233,0.26124727725982666,0.2556443810462952,1.0,0.8188480138778687,0.0,0
4445,ISIC_0013238,0.9658200740814208,0.0389978252351284,0.07701418548822403,1.0,0.0,0
4446,ISIC_0013244,0.017482362687587738,0.9973400831222534,0.12948739528656006,1.0,0.0,0
4448,ISIC_0013249,0.983711838722229,0.8155989646911621,0.07719793915748596,1.0,0.0,0
4449,ISIC_0013257,0.9896899461746216,1.0,0.019793493673205376,0.9958148002624512,0.0,0
4450,ISIC_0013269,0.17962825298309326,0.33058345317840576,0.2759198248386383,1.0,0.0,0
4451,ISIC_0013271,1.0,0.031124448403716087,0.945267617702484,0.951604664325714,0.0,0
4452,ISIC_0013274,1.0,0.11095872521400453,0.01940263621509075,0.9579074382781982,0.0,0
4453,ISIC_0013275,1.0,0.8751269578933716,0.026442214846611026,0.9010605812072754,0.0,0
4454,ISIC_0013287,0.10066177695989607,0.02420339174568653,0.006867797579616308,1.0,0.0,0
4456,ISIC_0013291,1.0,0.013148685917258264,0.19809632003307345,0.9032021164894104,0.0,0
4457,ISIC_0013294,0.9731397032737732,0.02907117828726768,0.9815390110015868,1.0,0.0,0
4460,ISIC_0013306,0.34735411405563354,0.043802276253700256,0.6813395023345947,1.0,0.0,0
4462,ISIC_0013311,0.9772493243217468,1.0,0.014957207255065441,0.996631383895874,0.0,0
4463,ISIC_0013314,0.049135822802782066,0.030959211289882663,0.02016828022897244,1.0,0.0,0
4465,ISIC_0013319,0.9532729387283324,0.14423048496246338,0.1436460316181183,1.0,0.0,0
4466,ISIC_0013320,0.9291139245033264,0.02512268535792828,0.006966292392462492,1.0,0.0,0
4469,ISIC_0013329,0.04403504729270935,0.06069448962807655,0.04049491509795189,1.0,0.0,0
4471,ISIC_0013333,1.0,0.9946635961532592,0.10159097611904144,0.938251793384552,0.0,0
4472,ISIC_0013335,0.34873297810554504,1.0,0.3782569468021393,0.9799575209617616,0.0,0
4473,ISIC_0013340,1.0,0.022780826315283772,0.4198184907436371,0.957874059677124,0.0,0
4475,ISIC_0013342,1.0,0.5205447673797607,0.03962380811572075,0.9613100290298462,0.0,0
4476,ISIC_0013346,1.0,0.8485758304595947,0.1276462972164154,0.9391490817070008,0.0,0
4478,ISIC_0013356,0.22426266968250275,0.03610663115978241,0.10915319621562958,1.0,0.0,0
4480,ISIC_0013364,0.9586939811706544,0.03970828279852867,1.0,0.9406582713127136,0.0,0
4481,ISIC_0013369,1.0,0.23590101301670074,0.1154334545135498,0.9404067993164062,0.0,0
4484,ISIC_0013383,0.23246692121028897,1.0,0.1064094379544258,0.9404654502868652,0.0,0
4485,ISIC_0013385,0.9765717387199402,1.0,0.7794060707092285,0.9981793165206908,0.0,0
4486,ISIC_0013390,1.0,0.9819002747535706,0.0005748997791670263,0.9916855692863464,0.0,0
4488,ISIC_0013394,1.0,0.957834541797638,0.050096157938241966,0.9387527704238892,0.0,0
4490,ISIC_0013397,0.9640385508537292,0.09341773390769957,0.7351692914962769,1.0,0.0,0
4492,ISIC_0013399,0.4987476766109466,1.0,0.9516609907150269,0.7548738121986389,0.0,0
4494,ISIC_0013403,0.9960044026374816,1.0,0.0347394160926342,0.9602837562561036,0.0,0
4495,ISIC_0013405,0.13320252299308774,0.20602463185787198,1.0,0.7921876311302185,0.0,0
4498,ISIC_0013417,1.0,0.9916300773620604,0.141564279794693,0.9597757458686828,0.0,0
4499,ISIC_0013423,0.8918023705482483,0.061373937875032425,1.0,0.9414865970611572,0.0,0
4500,ISIC_0013424,0.9412642121315002,0.027852101251482964,1.0,0.8733351230621338,0.0,0
4501,ISIC_0013425,0.98293799161911,1.0,0.6027357578277588,0.9901326894760132,0.0,0
4502,ISIC_0013428,0.9176071286201476,0.09145855158567427,0.04615705832839012,1.0,0.0,0
4504,ISIC_0013432,0.936598539352417,0.6701720356941223,0.015991685912013054,1.0,0.0,0
4505,ISIC_0013433,0.9687885046005248,0.5553798079490662,0.0019441352924332023,1.0,0.0,0
4507,ISIC_0013437,0.9843541979789734,1.0,0.07489664107561111,0.9448742866516112,0.0,0
4508,ISIC_0013438,0.9845601916313172,0.03875268623232842,0.8815004825592041,1.0,0.0,0
4509,ISIC_0013443,0.9347493648529052,1.0,0.8747017383575441,0.9735872149467468,0.0,0
4512,ISIC_0013461,0.9590683579444884,0.9745506048202516,0.7504891157150269,1.0,0.0,0
4513,ISIC_0013465,0.9637102484703064,0.019846677780151367,0.975313365459442,1.0,0.0,0
4514,ISIC_0013474,0.8547458648681641,1.0,0.9382300376892091,0.9191003441810608,0.0,0
4515,ISIC_0013480,0.9983158707618712,1.0,0.0005317853065207602,0.03196355700492859,0.0,0
4516,ISIC_0013487,0.09609393030405043,0.04690895974636078,0.03792048990726471,1.0,0.0,0
4517,ISIC_0013488,0.0980496183037758,1.0,0.16697551310062408,0.9336736798286438,0.0,0
4519,ISIC_0013492,0.016639577224850655,0.02783950977027416,0.0005172575474716723,1.0,0.0,0
4520,ISIC_0013493,1.0,0.4637531340122223,0.18345199525356293,0.97554349899292,0.0,0
4523,ISIC_0013498,1.0,0.0794682726264,0.002830346580594778,0.9587922692298888,0.0,0
4524,ISIC_0013511,0.13353008031845093,0.6644254326820374,0.5728510022163391,1.0,0.0,0
4525,ISIC_0013512,0.026538608595728874,0.22016878426074984,1.0,0.6360914707183838,0.0,0
4526,ISIC_0013516,1.0,0.02572528645396233,0.4859056174755096,0.9625813364982604,0.0,0
4529,ISIC_0013526,0.1050022765994072,0.2866394519805908,0.10902746021747588,1.0,0.0,0
4530,ISIC_0013527,0.12596555054187775,1.0,0.009208565577864649,0.9574661850929259,0.0,0
4532,ISIC_0013552,0.4502648413181305,1.0,0.4212441742420197,0.9378122091293336,0.0,0
4533,ISIC_0013553,0.19220036268234253,1.0,0.07877332717180252,0.9728643894195556,0.0,0
4534,ISIC_0013554,1.0,0.044002529233694083,0.9143608212471008,0.9267714023590088,0.0,0
4536,ISIC_0013559,0.989268124103546,0.9930728077888488,0.6542405486106873,1.0,0.0,0
4539,ISIC_0013568,0.021455921232700348,0.029408684000372887,0.758148729801178,1.0,0.0,0
4540,ISIC_0013580,1.0,0.0280648972839117,0.08578439056873323,0.01570411399006844,0.0,0
4541,ISIC_0013585,1.0,0.005920393858104943,0.916137397289276,0.9803573489189148,0.0,0
4545,ISIC_0013597,0.12311522662639618,0.16478510200977325,0.4020959138870239,1.0,0.0,0
4546,ISIC_0013599,0.9610338807106018,0.04058539867401123,0.9586432576179504,1.0,0.0,0
4547,ISIC_0013600,0.95273619890213,0.12780316174030304,0.9674674272537231,1.0,0.0,0
4548,ISIC_0013601,1.0,0.034701064229011536,0.013646297156810759,0.9563881158828736,0.0,0
4550,ISIC_0013603,1.0,0.08984684199094772,0.18963563442230225,0.9770406484603882,0.0,0
4551,ISIC_0013621,1.0,0.7848630547523499,0.05742486566305161,0.9782783389091492,0.0,0
4552,ISIC_0013635,1.0,0.9343003630638124,0.9547069072723388,0.8737199306488037,0.0,0
4553,ISIC_0013637,1.0,0.010448550805449486,0.08552959561347961,0.9791918992996216,0.0,0
4555,ISIC_0013656,1.0,0.00966191478073597,0.6761377453804016,0.9782465100288392,0.0,0
4557,ISIC_0013667,0.993632674217224,0.06522928923368454,0.009134646505117416,1.0,0.0,0
4558,ISIC_0013670,1.0,0.023499514907598492,0.8815752267837524,0.03801118209958077,0.0,0
4559,ISIC_0013673,0.953806698322296,0.9167729020118712,1.0,0.9775951504707336,0.0,0
4560,ISIC_0013675,0.9679949283599854,0.004189132712781429,0.6638396978378296,1.0,0.0,0
4563,ISIC_0013684,0.028957940638065338,1.0,0.8643055558204651,0.9856801033020021,0.0,0
4564,ISIC_0013685,0.19277244806289676,1.0,0.009709873236715794,0.9642670154571532,0.0,0
4565,ISIC_0013688,1.0,0.98909729719162,0.9116998314857484,0.9269055724143982,0.0,0
4568,ISIC_0013691,0.02580317668616772,0.7311663031578064,0.3047616481781006,1.0,0.0,0
4572,ISIC_0013712,1.0,0.21258951723575592,0.453639417886734,0.923641562461853,0.0,0
4575,ISIC_0013721,0.12516669929027555,0.6072209477424622,0.7942246794700623,1.0,0.0,0
4579,ISIC_0013748,0.9895777106285096,1.0,0.0669255182147026,0.9866803884506226,0.0,0
4581,ISIC_0013758,1.0,0.23285990953445435,0.6766292452812195,0.9899122714996338,0.0,0
4582,ISIC_0013765,0.9755945801734924,1.0,0.3056602776050568,0.9967249035835266,0.0,0
4583,ISIC_0013772,0.981298804283142,0.017888015136122704,0.2755100429058075,1.0,0.0,0
4584,ISIC_0013778,0.9544143080711364,1.0,0.019739169627428055,0.98735374212265,0.0,0
4585,ISIC_0013782,1.0,0.03994743898510933,0.03310494124889374,0.04446946457028389,0.0,0
4586,ISIC_0013789,0.06295858323574066,0.25497502088546753,0.13527432084083554,1.0,0.0,0
4587,ISIC_0013792,0.020751900970935818,0.9368407726287842,0.4517388939857483,1.0,0.0,0
4588,ISIC_0013793,0.06931125372648239,0.42701295018196106,0.030231552198529243,1.0,0.0,0
4589,ISIC_0013794,0.26161929965019226,0.2740532159805298,1.0,0.840923547744751,0.0,0
4590,ISIC_0013795,0.0859437882900238,0.1008494272828102,1.0,0.9225407242774964,0.0,0
4591,ISIC_0013796,0.16398485004901886,0.865426778793335,0.8570194244384766,1.0,0.0,0
4592,ISIC_0013797,0.9131824374198914,0.017645251005887985,1.0,0.9796114563941956,0.0,0
4594,ISIC_0013799,0.023440737277269363,0.061043690890073776,1.0,0.7485983967781067,0.0,0
4595,ISIC_0013800,0.030620291829109195,1.0,0.8748902082443237,0.9811554551124572,0.0,0
4597,ISIC_0013802,1.0,0.1446487456560135,0.7702839374542236,0.08588716387748717,0.0,0
4600,ISIC_0013805,1.0,0.030284004285931587,0.9448229074478148,0.9783647060394288,0.0,0
4604,ISIC_0013809,1.0,0.10212218016386032,0.5368105769157411,0.8922554254531859,0.0,0
4606,ISIC_0013817,0.9771366119384766,0.996713399887085,0.9385017156600952,1.0,0.0,0
4608,ISIC_0013830,1.0,0.7702223062515259,0.9057400226593018,0.8805270195007324,0.0,0
4609,ISIC_0013835,0.9816645979881288,0.066941998898983,0.8743796348571777,1.0,0.0,0
